Level,Unit,No. ,Word,POS,Chinese Meaning
2,20,25,support,n.,支持
2,20,26,treatment,n.,對待;待遇;治療法
2,20,27,truck,n.,卡車
2,20,28,waterfall,n.,瀑布
2,20,29,whale,n.,鯨魚
2,21,1,brief,adj.,短暫的
2,21,2,avoid,v.,避免
2,21,3,desire,v.,渴望;要求;想與...發生性關係
2,21,4,distance,v.,使疏遠; 拉開距離
2,21,5,match,v.,相配
2,21,6,progress,v.,前進;進行;上進;進步
2,21,7,traffick,v.,在...上通行;交易
2,21,8,anywhere,adv.,任何地方
2,21,9,further,adv.,而且;再者
2,21,10,hardly,adv.,幾乎不
2,21,11,worth,adj.,值得(做...); 有...價值
2,21,12,attention,n.,注意;專心
2,21,13,bead,n.,有孔小珠
2,21,14,cure,n.,藥物; 療法; 治療; 措施
2,21,15,earthquake,n.,地震
2,21,16,enjoyment,n.,樂趣
2,21,17,hall,n.,大廳;講堂
2,21,18,height,n.,高度
2,21,19,hero,n.,英雄
2,21,20,magic,n.,魔術; 法術; 魔力
2,21,21,organ,n.,管風琴;器官
2,21,22,press,n.,新聞輿論
2,21,23,rectangle,n.,長方形
2,21,24,shrimp,n.,蝦子
2,21,25,tangerine,n.,橘子
2,21,26,track,n.,行蹤;軌道
2,21,27,voter,n.,選舉人;投票人
2,22,1,fair,adj.,公平的;美好的
2,22,2,foolish,adj.,愚蠢的
2,22,3,male,adj.,男性的
2,22,4,peaceful,adj.,寧靜的;和平的
2,22,5,pleasant,adj.,愉快的;美好的
2,22,6,principal,adj.,主要的;本金的
2,22,7,rainy,adj.,下雨的;多雨的
2,22,8,terrific,adj.,非常好的;可怕的
2,22,9,amount,v.,合計
2,22,10,delay,v.,延緩;使延期
2,22,11,pack,v.,包裝
2,22,12,package,v.,把...打包;包裝
2,22,13,although,conj.,雖然
2,22,14,apron,n.,圍裙;工作裙
2,22,15,brain,n.,腦;智力
2,22,16,computer,n.,電腦
2,22,17,county,n.,郡; 縣
2,22,18,desire,n.,渴望
2,22,19,dumpling,n.,餃子
2,22,20,elevator,n.,電梯;升降機
2,22,21,event,n.,事件
2,22,22,gardener,n.,園丁;花匠
2,22,23,guy,n.,傢伙;人
2,22,24,hippo,n.,河馬 (hippopotamus)
2,22,25,poet,n.,詩人
2,22,26,post,n.,郵件;柱;樁;崗位;站;交易所
2,22,27,pound,n.,磅
2,22,28,refrigerator,n.,電冰箱
2,22,29,relationship,n.,關係
2,22,30,review,n.,復習; 評論
2,22,31,soccer,n.,足球
2,22,32,spread,n.,蔓延;普及;價格差異
2,22,33,stick,n.,棍;棒;杖;枝條
2,22,34,stranger,n.,陌生人
2,22,35,worth,n.,價值
2,23,1,borrow,v.,借
2,23,2,chalk,v.,使變白;用粉筆寫;規劃;記下
2,23,3,create,v.,創造
2,23,4,grade,v.,將...分等級;將...分類
2,23,5,ink,v.,用墨水寫;簽署;簽訂(合同等)
2,23,6,jog,v.,慢跑
2,23,7,strike,v.,打擊;(鐘)敲響; 碰撞
2,23,8,term,v.,把...稱為
2,23,9,whenever,conj.,無論什麼時候;每當
2,23,10,aim,n.,目標
2,23,11,balcony,n.,陽臺
2,23,12,brick,n.,磚塊
2,23,13,closet,n.,壁櫥;衣櫥
2,23,14,control,n.,支配;控制;操縱裝置;指揮部
2,23,15,countryside,n.,鄉間
2,23,16,effect,n.,效力;作用
2,23,17,female,n.,雌性動物; 女子
2,23,18,government,n.,政府
2,23,19,icebox,n.,冷藏庫;冰箱
2,23,20,local,n.,當地居民
2,23,21,lock,n.,鎖
2,23,22,memory,n.,記憶
2,23,23,pain,n.,疼痛;痛苦
2,23,24,punishment,n.,處罰;懲罰
2,23,25,range,n.,範圍;等級;多爐爐灶
2,23,26,relation,n.,關係;聯繫; 關聯
2,23,27,runner,n.,賽跑者;逃亡者
2,23,28,speaker,n.,演講者;揚聲器
2,23,29,tear,n.,眼淚
2,24,1,golden,adj.,金色的
2,24,2,serious,adj.,嚴肅的;嚴重的;認真的
2,24,3,wonderful,adj.,很棒的;奇妙的
2,24,4,club,v.,募集;捐獻;集資;用棍棒打
2,24,5,detect,v.,查出
2,24,6,dial,v.,撥(電話號碼)
2,24,7,glue,v.,黏住;緊附
2,24,8,hang,v.,把…掛起;吊
2,24,9,neither,adv.,也不
2,24,10,basement,n.,地下室
2,24,11,café,n.,小餐館;咖啡廳
2,24,12,cooker,n.,炊具
2,24,13,copy,n.,拷貝;副本
2,24,14,envelope,n.,信封
2,24,15,hostess,n.,女主人
2,24,16,loaf,n.,一條(麵包)
2,24,17,painter,n.,油漆匠;畫家
2,24,18,pile,n.,一堆
2,24,19,rabbit,n.,兔子
2,24,20,repeat,n.,重複;重播;複寫;副本;
2,24,21,role,n.,角色
2,24,22,spring,n.,春天;泉; 彈簧; 發條; 跳躍; 朝氣
2,24,23,struggle,n.,使勁;掙扎
2,24,24,talent,n.,天才
2,24,25,teen,n.,青少年
2,24,26,weapon,n.,武器
2,25,1,bloody,adj.,流血的
2,25,2,express,adj.,快遞的; 特快的
2,25,3,positive,adj.,正面的;確信的
2,25,4,present,adj.,出席的;當前的;現在式的
2,25,5,secret,adj.,神祕的; 保密的
2,25,6,standard,adj.,一般性的; 標準的
